id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,vaporized
135,134.8,-gneE4_0,5.1,0,-0.2,241.6,gneE49_0,85.6,12.31,106.8,369.55,42.8,4,0,75.47,1,tripinfo_135 routing_135,DEFAULT_VEHTYPE,0.92,
181,180.8,gneE41_0,5.1,0,-0.2,242.4,-gneE32_0,85.6,8.61,61.6,581.63,0,0,0,21.33,1,tripinfo_181 routing_181,DEFAULT_VEHTYPE,1.08,
146,146,gneE43_0,5.1,0,0,244.4,gneE6_0,85.6,14.08,98.4,574.92,44.4,1,0,56.95,1,tripinfo_146 routing_146,DEFAULT_VEHTYPE,1.03,
187,186.8,gneE40_0,5.1,0,-0.2,244.8,gneE13_0,85.6,11.3,58,580.08,0,0,0,15.78,1,tripinfo_187 routing_187,DEFAULT_VEHTYPE,1.03,
129,128.8,-gneE38_0,5.1,0,-0.2,245.6,-gneE9_0,89.6,13.1,116.8,772.23,40.4,1,0,55.42,1,tripinfo_129 routing_129,DEFAULT_VEHTYPE,0.96,
185,184.8,-gneE33_0,5.1,0,-0.2,246.4,gneE13_0,85.6,12.28,61.6,280.5,26.8,1,0,39.37,1,tripinfo_185 routing_185,DEFAULT_VEHTYPE,0.91,
179,180.4,gneE40_0,5.1,0,1.4,246.8,-gneE48_0,85.6,15.35,66.4,474.71,11.2,2,0,34.34,1,tripinfo_179 routing_179,DEFAULT_VEHTYPE,1.14,
175,174.8,gneE14_0,5.1,0,-0.2,249.6,-gneE5_0,85.6,15.13,74.8,374.71,28.8,1,0,48.45,1,tripinfo_175 routing_175,DEFAULT_VEHTYPE,1.12,
199,198.8,-gneE35_0,5.1,0,-0.2,250.8,-gneE14_0,85.6,14.77,52,374.92,6,2,0,25.15,1,tripinfo_199 routing_199,DEFAULT_VEHTYPE,1.06,
166,166,gneE46_0,5.1,0,0,252,-gneE34_0,85.6,12,86,569.55,19.2,1,0,37,1,tripinfo_166 routing_166,DEFAULT_VEHTYPE,0.89,
126,126,gneE50_0,5.1,0,0,254.8,-gneE41_0,89.6,13.57,128.8,471.1,75.2,2,0,93.63,1,tripinfo_126 routing_126,DEFAULT_VEHTYPE,1.01,
157,156.8,-gneE14_0,5.1,0,-0.2,255.6,gneE0_0,89.6,13.82,98.8,655.2,29.6,1,0,49.02,1,tripinfo_157 routing_157,DEFAULT_VEHTYPE,1.02,
191,190.8,gneE37_0,5.1,0,-0.2,256.4,gneE44_0,85.6,12.34,65.6,682.97,0,0,0,8.35,1,tripinfo_191 routing_191,DEFAULT_VEHTYPE,0.9,
66,66,-gneE35_0,5.1,0,0,258.4,-gneE36_0,85.6,11.57,192.4,669.34,98,8,0,132.45,1,tripinfo_66 routing_66,DEFAULT_VEHTYPE,0.85,
173,174,-gneE44_0,5.1,0,1,259.6,gneE26_0,85.6,12.43,85.6,669.34,8.4,2,0,30.49,1,tripinfo_173 routing_173,DEFAULT_VEHTYPE,0.93,
150,150,gneE30_0,5.1,0,0,260,-gneE36_0,85.6,14.3,110,569.55,40,2,0,67.91,1,tripinfo_150 routing_150,DEFAULT_VEHTYPE,1.03,
118,118,-gneE39_0,5.1,0,0,260.8,gneE29_0,85.6,15.18,142.8,764.39,59.6,2,0,91.31,1,tripinfo_118 routing_118,DEFAULT_VEHTYPE,1.12,
184,184,gneE48_0,5.1,0,0,266.4,gneE43_0,85.6,14.09,82.4,480.08,15.6,1,0,48.21,1,tripinfo_184 routing_184,DEFAULT_VEHTYPE,1.05,
183,182.8,-gneE12_0,5.1,0,-0.2,267.2,gneE38_0,89.6,15.24,84.4,481.63,30.4,1,0,52,1,tripinfo_183 routing_183,DEFAULT_VEHTYPE,1.13,
115,116.8,gneE45_0,5.1,0,1.8,273.2,-gneE35_0,85.6,5.25,156.4,369.55,90.4,5,0,129.16,1,tripinfo_115 routing_115,DEFAULT_VEHTYPE,1.06,
145,144.8,gneE6_0,5.1,0,-0.2,273.2,-gneE3_0,85.6,5.38,128.4,469.34,56,4,0,96.59,1,tripinfo_145 routing_145,DEFAULT_VEHTYPE,1.15,
192,192,gneE47_0,5.1,0,0,273.2,gneE50_0,85.6,5.64,81.2,464.39,19.2,1,0,41.25,1,tripinfo_192 routing_192,DEFAULT_VEHTYPE,0.89,
74,78.4,-gneE5_0,5.1,0,4.4,273.6,-gneE50_0,85.6,4.85,195.2,374.71,133.6,6,0,166.63,1,tripinfo_74 routing_74,DEFAULT_VEHTYPE,1.02,
171,170.8,-gneE13_0,5.1,0,-0.2,274,-gneE42_0,89.6,13.72,103.2,579.13,44.8,2,0,60.76,1,tripinfo_171 routing_171,DEFAULT_VEHTYPE,1,
142,142.4,gneE3_0,5.1,0,0.4,275.2,-gneE35_0,85.6,7.8,132.8,280.08,75.2,5,0,111.65,1,tripinfo_142 routing_142,DEFAULT_VEHTYPE,1.03,
159,158.8,gneE33_0,5.1,0,-0.2,275.2,-gneE3_0,85.6,7.96,116.4,464.39,42.8,5,0,79.2,1,tripinfo_159 routing_159,DEFAULT_VEHTYPE,0.95,
158,158,gneE28_0,5.1,0,0,275.6,-gneE50_0,85.6,6.78,117.6,573.76,51.2,2,0,75.21,1,tripinfo_158 routing_158,DEFAULT_VEHTYPE,1,
67,66.8,-gneE50_0,5.1,0,-0.2,276.4,gneE2_0,85.6,6.36,209.6,564.18,122.8,6,0,172.34,1,tripinfo_67 routing_67,DEFAULT_VEHTYPE,1.17,
120,120,-gneE5_0,5.1,0,0,277.6,-gneE50_0,85.6,10.04,157.6,374.71,71.6,6,0,129.82,1,tripinfo_120 routing_120,DEFAULT_VEHTYPE,1.07,
172,172,gneE49_0,5.1,0,0,277.6,gneE3_0,85.6,8.22,105.6,760.57,16.8,2,0,51.95,1,tripinfo_172 routing_172,DEFAULT_VEHTYPE,1.07,
219,220.4,gneE27_0,5.1,0,1.4,277.6,gneE52_0,85.6,10.59,57.2,471.1,1.6,1,0,13.87,1,tripinfo_219 routing_219,DEFAULT_VEHTYPE,0.83,
180,180,-gneE15_0,5.1,0,0,278.4,-gneE33_0,85.6,11.7,98.4,579.87,19.6,3,0,48.35,1,tripinfo_180 routing_180,DEFAULT_VEHTYPE,0.88,
238,238,-gneE13_0,5.1,0,0,278.8,gneE27_0,89.6,8.01,40.8,378.92,0,0,0,13.78,1,tripinfo_238 routing_238,DEFAULT_VEHTYPE,1.07,
152,153.6,-gneE50_0,5.1,0,1.6,280.4,gneE31_0,85.6,12.9,126.8,464.39,64,3,0,89.54,1,tripinfo_152 routing_152,DEFAULT_VEHTYPE,0.96,
217,216.8,gneE36_0,5.1,0,-0.2,280.4,gneE43_0,85.6,11.82,63.6,580.08,0,0,0,14.11,1,tripinfo_217 routing_217,DEFAULT_VEHTYPE,0.87,
212,212,-gneE37_0,5.1,0,0,281.2,-gneE50_0,85.6,8.48,69.2,378.92,13.6,1,0,43.07,1,tripinfo_212 routing_212,DEFAULT_VEHTYPE,1.1,
218,218,gneE28_0,5.1,0,0,283.2,-gneE49_0,85.6,14.42,65.2,775.31,0,0,0,11.52,1,tripinfo_218 routing_218,DEFAULT_VEHTYPE,1.06,
164,164,-gneE12_0,5.1,0,0,284.8,-gneE40_0,85.6,10.11,120.8,769.34,15.6,3,0,41.18,1,tripinfo_164 routing_164,DEFAULT_VEHTYPE,0.73,
186,186,gneE34_0,5.1,0,0,288.8,gneE5_0,85.6,13.95,102.8,469.55,38.8,3,0,66.81,1,tripinfo_186 routing_186,DEFAULT_VEHTYPE,1,
221,220.8,-gneE46_0,5.1,0,-0.2,288.8,-gneE41_0,89.6,11.73,68,471.31,2.8,1,0,27.8,1,tripinfo_221 routing_221,DEFAULT_VEHTYPE,0.87,
198,199.2,-gneE44_0,5.1,0,1.2,289.6,-gneE9_0,89.6,14.65,90.4,882.97,14,1,0,29.68,1,tripinfo_198 routing_198,DEFAULT_VEHTYPE,1.08,
258,258,-gneE26_0,5.1,0,0,292,-gneE9_0,89.6,15.02,34,381.84,0,0,0,8.09,1,tripinfo_258 routing_258,DEFAULT_VEHTYPE,1.1,
206,206,gneE33_0,5.1,0,0,292.4,gneE35_0,85.6,9.31,86.4,481.42,26,1,0,52.12,1,tripinfo_206 routing_206,DEFAULT_VEHTYPE,1.08,
215,214.8,gneE5_0,5.1,0,-0.2,292.8,-gneE43_0,85.6,10.03,78,764.39,0,0,0,10.05,1,tripinfo_215 routing_215,DEFAULT_VEHTYPE,0.84,
204,204,-gneE45_0,5.1,0,0,294.8,-gneE43_0,85.6,12.65,90.8,369.55,40,3,0,60.34,1,tripinfo_204 routing_204,DEFAULT_VEHTYPE,0.94,
259,258.8,-gneE34_0,5.1,0,-0.2,294.8,gneE14_0,85.6,15.3,36,380.08,0,0,0,10.34,1,tripinfo_259 routing_259,DEFAULT_VEHTYPE,1.13,
139,139.2,gneE48_0,5.1,0,0.2,296.8,-gneE34_0,85.6,14.55,157.6,580.08,68,5,0,117.25,1,tripinfo_139 routing_139,DEFAULT_VEHTYPE,1.07,
208,212.4,gneE31_0,5.1,0,4.4,296.8,-gneE39_0,85.6,9.92,84.4,374.92,23.2,3,0,55.1,1,tripinfo_208 routing_208,DEFAULT_VEHTYPE,0.97,
222,222,-gneE15_0,5.1,0,0,296.8,gneE39_0,85.6,14.31,74.8,380.29,37.2,1,0,47.44,1,tripinfo_222 routing_222,DEFAULT_VEHTYPE,1.04,
163,165.6,gneE27_0,5.1,0,2.6,297.6,-gneE27_0,89.6,15.54,132,761.7,52.4,2,0,79.4,1,tripinfo_163 routing_163,DEFAULT_VEHTYPE,1.13,
205,204.8,-gneE31_0,5.1,0,-0.2,301.6,gneE42_0,89.6,12.3,96.8,476.26,30.8,3,0,56.79,1,tripinfo_205 routing_205,DEFAULT_VEHTYPE,0.92,
249,248.8,-gneE2_0,5.1,0,-0.2,302,gneE30_0,85.6,13.38,53.2,565.94,0,0,0,10.19,1,tripinfo_249 routing_249,DEFAULT_VEHTYPE,0.99,
252,252,gneE36_0,5.1,0,0,302,gneE41_0,89.6,13.34,50,585.84,0,0,0,5.86,1,tripinfo_252 routing_252,DEFAULT_VEHTYPE,0.97,
226,226,-gneE38_0,5.1,0,0,305.2,gneE26_0,85.6,13.7,79.2,772.86,7.6,1,0,22.91,1,tripinfo_226 routing_226,DEFAULT_VEHTYPE,1,
265,265.2,-gneE15_0,5.1,0,0.2,306,-gneE46_0,85.6,13.84,40.8,280.29,0,0,0,20.2,1,tripinfo_265 routing_265,DEFAULT_VEHTYPE,1.01,
236,236,-gneE47_0,5.1,0,0,307.6,-gneE27_0,89.6,13.24,71.6,781.63,0,0,0,11.69,1,tripinfo_236 routing_236,DEFAULT_VEHTYPE,0.97,
131,130.8,-gneE9_0,5.1,0,-0.2,308,-gneE39_0,85.6,11.94,177.2,673.55,82.4,4,0,118.37,1,tripinfo_131 routing_131,DEFAULT_VEHTYPE,0.87,
155,164.4,gneE6_0,5.1,0,9.4,310,gneE41_0,89.6,13.69,145.6,773.55,45.6,3,0,88.04,1,tripinfo_155 routing_155,DEFAULT_VEHTYPE,1.01,
201,203.6,gneE12_0,5.1,0,2.6,312.4,gneE43_0,85.6,13.99,108.8,674.71,19.2,2,0,59.24,1,tripinfo_201 routing_201,DEFAULT_VEHTYPE,1.03,
257,256.8,-gneE14_0,5.1,0,-0.2,314.4,-gneE33_0,85.6,11.9,57.6,565.94,0,0,0,8.9,1,tripinfo_257 routing_257,DEFAULT_VEHTYPE,0.88,
223,226,gneE34_0,5.1,0,3,315.6,-gneE40_0,85.6,15.27,89.6,475.13,32,1,0,57.79,1,tripinfo_223 routing_223,DEFAULT_VEHTYPE,1.11,
282,282,-gneE0_0,6.6,0,0,315.6,gneE36_0,85.6,13.72,33.6,380.34,0,0,0,5.34,1,tripinfo_282 routing_282,bus,1,
270,271.6,gneE27_0,6.6,0,1.6,317.2,-gneE35_0,85.6,13.88,45.6,464.44,0,0,0,9.97,1,tripinfo_270 routing_270,bus,1,
162,165.6,gneE33_0,5.1,0,3.6,318,-gneE47_0,85.6,5.55,152.4,769.34,40.8,3,0,89.93,1,tripinfo_162 routing_162,DEFAULT_VEHTYPE,0.94,
190,191.2,gneE12_0,5.1,0,1.2,318,gneE13_0,85.6,5.63,126.8,464.18,56.8,3,0,93.34,1,tripinfo_190 routing_190,DEFAULT_VEHTYPE,1.09,
194,201.6,-gneE13_0,5.1,0,7.6,318,gneE4_0,85.6,5.5,116.4,269.76,65.6,3,0,94.63,1,tripinfo_194 routing_194,DEFAULT_VEHTYPE,0.96,
200,200,-gneE52_0,5.1,0,0,318,gneE12_0,85.6,5.64,118,569.55,44,3,0,78.67,1,tripinfo_200 routing_200,DEFAULT_VEHTYPE,1.1,
209,208.8,gneE1_0,5.1,0,-0.2,318,gneE32_0,85.6,5.64,109.2,274.92,69.6,2,0,87.4,1,tripinfo_209 routing_209,DEFAULT_VEHTYPE,0.97,
248,248,gneE45_0,5.1,0,0,318,-gneE4_0,85.6,5.22,70,369.76,27.2,1,0,44.33,1,tripinfo_248 routing_248,DEFAULT_VEHTYPE,1.09,
169,168.8,-gneE12_0,5.1,0,-0.2,318.4,gneE45_0,85.6,6.14,149.6,669.34,71.6,2,0,100.3,1,tripinfo_169 routing_169,DEFAULT_VEHTYPE,1.04,
264,266,-gneE36_0,5.1,0,2,318.4,gneE2_0,85.6,14.01,52.4,571.31,0,0,0,11.02,1,tripinfo_264 routing_264,DEFAULT_VEHTYPE,1.02,
148,150,-gneE15_0,5.1,0,2,320,gneE4_0,85.6,7.42,170,479.87,72.8,5,0,137.15,1,tripinfo_148 routing_148,DEFAULT_VEHTYPE,1.12,
260,262.8,gneE6_0,5.1,0,2.8,320,gneE12_0,85.6,7.33,57.2,175.13,26.8,1,0,43.08,0,tripinfo_260 routing_260,DEFAULT_VEHTYPE,0.95,
232,232,-gneE5_0,5.1,0,0,322,gneE46_0,85.6,8.87,90,369.76,37.6,2,0,61.89,1,tripinfo_232 routing_232,DEFAULT_VEHTYPE,1,
233,232.8,gneE35_0,5.1,0,-0.2,322,-gneE53_0,85.6,14.89,89.2,565.73,25.6,2,0,49.78,1,tripinfo_233 routing_233,DEFAULT_VEHTYPE,1.1,
296,296.4,gneE30_0,6.6,0,0.4,322.4,gneE31_0,85.6,9.93,26,179,0,0,0,12.85,0,tripinfo_296 routing_296,bus,1,
193,192.8,-gneE12_0,5.1,0,-0.2,322.8,gneE44_0,85.6,4.61,130,769.34,45.6,2,0,78.96,1,tripinfo_193 routing_193,DEFAULT_VEHTYPE,1.14,
234,239.2,gneE12_0,5.1,0,5.2,324.4,-gneE51_0,85.6,11.47,85.2,574.71,11.2,1,0,32.52,1,tripinfo_234 routing_234,DEFAULT_VEHTYPE,0.83,
174,174,-gneE12_0,5.1,0,0,325.2,gneE53_0,85.6,14.46,151.2,674.71,80.4,2,0,103.06,1,tripinfo_174 routing_174,DEFAULT_VEHTYPE,1.06,
245,244.8,gneE13_0,5.1,0,-0.2,325.2,-gneE37_0,89.6,13.2,80.4,571.1,8,1,0,36.24,1,tripinfo_245 routing_245,DEFAULT_VEHTYPE,0.97,
210,210.8,-gneE28_0,5.1,0,0.8,326,-gneE33_0,85.6,12.03,115.2,681,31.6,2,0,56.42,1,tripinfo_210 routing_210,DEFAULT_VEHTYPE,0.9,
310,310,-gneE14_0,5.1,0,0,326.8,-gneE14_0,85.6,7.59,16.8,80.5,0,0,0,10.14,1,tripinfo_310 routing_310,DEFAULT_VEHTYPE,0.88,
167,166.8,gneE34_0,5.1,0,-0.2,327.2,-gneE4_0,85.6,6.01,160.4,474.71,79.6,5,0,123.88,1,tripinfo_167 routing_167,DEFAULT_VEHTYPE,1,
285,285.2,-gneE39_0,6.6,0,0.2,327.2,-gneE12_0,85.6,13.67,42,473.42,0,0,0,6.54,1,tripinfo_285 routing_285,bus,1,
246,246,-gneE38_0,5.1,0,0,328,gneE15_0,85.6,17.18,82,471.1,36,2,0,53.38,1,tripinfo_246 routing_246,DEFAULT_VEHTYPE,1.24,
255,254.8,-gneE40_0,5.1,0,-0.2,329.2,-gneE4_0,85.6,8.21,74.4,469.76,17.2,1,0,37.67,1,tripinfo_255 routing_255,DEFAULT_VEHTYPE,0.96,
300,300,-gneE50_0,6.6,0,0,329.6,gneE5_0,85.6,13.51,29.6,278.79,0,0,0,8.6,1,tripinfo_300 routing_300,bus,1,
242,242,gneE37_0,5.1,0,0,330.8,-gneE44_0,85.6,11.32,88.8,576.26,18.8,1,0,36.09,1,tripinfo_242 routing_242,DEFAULT_VEHTYPE,0.84,
261,260.8,gneE50_0,5.1,0,-0.2,331.2,gneE53_0,85.6,13.72,70.4,274.92,20,3,0,49.24,1,tripinfo_261 routing_261,DEFAULT_VEHTYPE,1.01,
240,245.6,-gneE48_0,5.1,0,5.6,332.4,-gneE0_0,89.6,13.52,86.8,384.29,34,2,0,58.25,1,tripinfo_240 routing_240,DEFAULT_VEHTYPE,1,
197,196.8,-gneE34_0,5.1,0,-0.2,332.8,gneE33_0,85.6,8.88,136,479.87,66,3,0,100.36,1,tripinfo_197 routing_197,DEFAULT_VEHTYPE,1.03,
203,203.6,-gneE14_0,5.1,0,0.6,333.2,-gneE2_0,85.6,14.81,129.6,559.02,46,4,0,89.68,1,tripinfo_203 routing_203,DEFAULT_VEHTYPE,1.08,
213,212.8,gneE26_0,5.1,0,-0.2,333.6,gneE46_0,85.6,7.43,120.8,569.76,44.8,2,0,80.83,1,tripinfo_213 routing_213,DEFAULT_VEHTYPE,1.07,
178,178,-gneE33_0,5.1,0,0,334.4,gneE33_0,85.6,12.04,156.4,574.5,72.8,4,0,107.58,1,tripinfo_178 routing_178,DEFAULT_VEHTYPE,0.91,
284,284,gneE38_0,6.6,0,0,335.2,gneE31_0,85.6,13.84,51.2,582.58,0,0,0,7.68,1,tripinfo_284 routing_284,bus,1,
251,250.8,gneE14_0,5.1,0,-0.2,335.6,gneE0_0,89.6,15.54,84.8,365.94,33.2,3,0,59.8,1,tripinfo_251 routing_251,DEFAULT_VEHTYPE,1.14,
291,290.8,gneE3_0,6.6,0,-0.2,335.6,gneE41_0,89.6,13.85,44.8,482.79,0.8,1,0,9.18,1,tripinfo_291 routing_291,bus,1,
289,288.8,gneE35_0,6.6,0,-0.2,337.2,gneE5_0,85.6,10.33,48.4,373.63,4.8,1,0,20.88,1,tripinfo_289 routing_289,bus,1,
277,276.8,-gneE2_0,6.6,0,-0.2,337.6,gneE44_0,85.6,13.87,60.8,664.44,0,0,0,10.83,1,tripinfo_277 routing_277,bus,1,
274,274,-gneE37_0,6.6,0,0,338.8,-gneE38_0,89.6,13.4,64.8,370.89,19.2,1,0,35.57,1,tripinfo_274 routing_274,bus,1,
269,268.8,-gneE39_0,6.6,0,-0.2,339.6,gneE50_0,85.6,13.81,70.8,462.89,12.4,1,0,35.25,1,tripinfo_269 routing_269,bus,1,
237,236.8,gneE26_0,5.1,0,-0.2,340,-gneE12_0,85.6,14.59,103.2,469.76,40.8,3,0,69.92,1,tripinfo_237 routing_237,DEFAULT_VEHTYPE,1.07,
286,286.8,gneE9_0,6.6,0,0.8,340,gneE32_0,85.6,9.22,53.2,469.6,0.8,1,0,17.72,1,tripinfo_286 routing_286,bus,1,
211,210.8,-gneE34_0,5.1,0,-0.2,341.2,-gneE50_0,85.6,12.69,130.4,760.57,40.8,1,0,68.46,1,tripinfo_211 routing_211,DEFAULT_VEHTYPE,0.93,
256,256,gneE13_0,5.1,0,0,341.2,-gneE47_0,85.6,14.34,85.2,480.08,40.8,1,0,50.28,1,tripinfo_256 routing_256,DEFAULT_VEHTYPE,1.04,
319,319.6,gneE33_0,5.1,0,0.6,341.6,gneE29_0,85.6,9.98,22,175.13,0,0,0,3.86,0,tripinfo_319 routing_319,DEFAULT_VEHTYPE,0.75,
244,246.4,-gneE15_0,5.1,0,2.4,343.6,-gneE0_0,89.6,12.49,97.2,567.97,18.4,2,0,53.04,1,tripinfo_244 routing_244,DEFAULT_VEHTYPE,1.02,
279,280.4,gneE52_0,6.6,0,1.4,344.4,gneE49_0,85.6,6.99,64,373.42,14.8,1,0,35.58,1,tripinfo_279 routing_279,bus,1,
280,280,-gneE13_0,6.6,0,0,347.2,gneE33_0,85.6,10.9,67.2,279,21.6,1,0,47.11,1,tripinfo_280 routing_280,bus,1,
307,307.2,gneE39_0,6.6,0,0.2,350.4,gneE44_0,85.6,13.59,43.2,480.13,0,0,0,7.16,1,tripinfo_307 routing_307,bus,1,
302,302,-gneE26_0,6.6,0,0,350.8,-gneE2_0,85.6,13.85,48.8,478.37,0.4,1,0,12.2,1,tripinfo_302 routing_302,bus,1,
275,274.8,-gneE9_0,6.6,0,-0.2,352.8,gneE52_0,85.6,13.79,78,577.42,10.4,2,0,34.9,1,tripinfo_275 routing_275,bus,1,
295,294.8,-gneE35_0,6.6,0,-0.2,352.8,-gneE44_0,85.6,13.37,58,562.47,0.8,1,0,14.07,1,tripinfo_295 routing_295,bus,1,
273,275.2,gneE9_0,6.6,0,2.2,353.2,-gneE26_0,85.6,13.43,78,669.18,0,0,0,26.45,1,tripinfo_273 routing_273,bus,1,
227,226.8,-gneE3_0,5.1,0,-0.2,353.6,-gneE35_0,85.6,13.38,126.8,559.02,65.2,2,0,82.26,1,tripinfo_227 routing_227,DEFAULT_VEHTYPE,0.97,
317,318.4,gneE13_0,5.1,0,1.4,358.8,gneE37_0,89.6,13.75,40.4,484.29,0,0,0,5.26,1,tripinfo_317 routing_317,DEFAULT_VEHTYPE,1.01,
241,240.8,-gneE52_0,5.1,0,-0.2,360.4,gneE1_0,85.6,15.83,119.6,569.55,35.2,3,0,81.67,1,tripinfo_241 routing_241,DEFAULT_VEHTYPE,1.15,
254,258.8,-gneE37_0,5.1,0,4.8,362.4,-gneE41_0,89.6,12.23,103.6,669.94,35.2,1,0,48.66,1,tripinfo_254 routing_254,DEFAULT_VEHTYPE,0.91,
272,272,gneE6_0,6.6,0,0,363.2,gneE3_0,85.6,5.55,91.2,368.26,40.4,2,0,63.19,1,tripinfo_272 routing_272,bus,1,
228,228,-gneE5_0,5.1,0,0,363.6,gneE34_0,85.6,5.37,135.6,569.55,60.4,3,0,90.41,1,tripinfo_228 routing_228,DEFAULT_VEHTYPE,0.96,
231,231.2,gneE14_0,5.1,0,0.2,363.6,-gneE27_0,89.6,14.32,132.4,581.42,58.4,3,0,89.72,1,tripinfo_231 routing_231,DEFAULT_VEHTYPE,1.04,
304,304,-gneE2_0,6.6,0,0,364,-gneE42_0,89.6,13.59,60,673.81,0,0,0,10.5,1,tripinfo_304 routing_304,bus,1,
290,290,gneE27_0,6.6,0,0,364.8,-gneE6_0,85.6,13.55,74.8,669.6,0,0,0,25.03,1,tripinfo_290 routing_290,bus,1,
278,278,-gneE50_0,6.6,0,0,365.2,gneE35_0,85.6,7.76,87.2,368.26,32.8,2,0,59.43,1,tripinfo_278 routing_278,bus,1,
176,176,gneE31_0,5.1,0,0,365.6,-gneE48_0,85.6,7.62,189.6,369.55,122.8,5,0,165.09,1,tripinfo_176 routing_176,DEFAULT_VEHTYPE,1.18,
216,216,-gneE50_0,5.1,0,0,366.8,-gneE53_0,85.6,14.22,150.8,660.57,76.8,3,0,102.24,1,tripinfo_216 routing_216,DEFAULT_VEHTYPE,1.03,
225,224.8,gneE3_0,5.1,0,-0.2,368,gneE6_0,85.6,8.12,143.2,369.76,91.6,3,0,115.83,1,tripinfo_225 routing_225,DEFAULT_VEHTYPE,1.02,
235,235.6,gneE35_0,5.1,0,0.6,369.6,gneE6_0,85.6,9.59,134,469.76,67.2,4,0,101.44,1,tripinfo_235 routing_235,DEFAULT_VEHTYPE,1.09,
224,224,-gneE26_0,5.1,0,0,370,gneE52_0,85.6,14.41,146,474.71,75.2,4,0,111.79,1,tripinfo_224 routing_224,DEFAULT_VEHTYPE,1.07,
271,270.8,-gneE31_0,6.6,0,-0.2,370,gneE36_0,85.6,13.48,99.2,678.37,15.6,1,0,47.95,1,tripinfo_271 routing_271,bus,1,
292,292,-gneE34_0,6.6,0,0,370,-gneE51_0,85.6,13.78,78,860.62,0,0,0,14.13,1,tripinfo_292 routing_292,bus,1,
338,338,-gneE50_0,5.1,0,0,370,-gneE31_0,85.6,12.98,32,175.13,11.2,1,0,18.22,0,tripinfo_338 routing_338,DEFAULT_VEHTYPE,0.97,
250,250.4,-gneE52_0,5.1,0,0.4,371.2,gneE6_0,85.6,10.8,120.8,474.92,48,4,0,86.58,1,tripinfo_250 routing_250,DEFAULT_VEHTYPE,1.04,
297,296.8,-gneE45_0,6.6,0,-0.2,372.4,-gneE13_0,85.6,13.39,75.6,567.84,8.4,2,0,31.77,1,tripinfo_297 routing_297,bus,1,
281,280.8,-gneE43_0,6.6,0,-0.2,372.8,gneE38_0,89.6,13.69,92,674.76,14.4,1,0,41.18,1,tripinfo_281 routing_281,bus,1,
303,302.8,-gneE14_0,6.6,0,-0.2,372.8,-gneE43_0,85.6,13.49,70,669.81,1.6,1,0,20.77,1,tripinfo_303 routing_303,bus,1,
263,262.8,gneE12_0,5.1,0,-0.2,373.6,-gneE6_0,85.6,13.51,110.8,481.42,48,2,0,73.53,1,tripinfo_263 routing_263,DEFAULT_VEHTYPE,0.99,
214,214,-gneE53_0,5.1,0,0,375.2,gneE6_0,85.6,9.09,161.2,574.92,86,4,0,118.34,1,tripinfo_214 routing_214,DEFAULT_VEHTYPE,1,
229,228.8,gneE15_0,5.1,0,-0.2,375.6,gneE13_0,85.6,13.39,146.8,464.39,86,4,0,110.71,1,tripinfo_229 routing_229,DEFAULT_VEHTYPE,0.98,
287,288.8,-gneE38_0,6.6,0,1.8,375.6,gneE42_0,89.6,13.6,86.8,765.57,6.8,1,0,28.76,1,tripinfo_287 routing_287,bus,1,
305,304.8,-gneE6_0,6.6,0,-0.2,375.6,-gneE26_0,85.6,13.41,70.8,672.79,4,1,0,18.3,1,tripinfo_305 routing_305,bus,1,
299,298.8,-gneE4_0,6.6,0,-0.2,377.2,-gneE48_0,85.6,7.66,78.4,362.89,12.8,2,0,50.42,1,tripinfo_299 routing_299,bus,1,
262,262,-gneE41_0,5.1,0,0,380.4,gneE0_0,89.6,13.02,118.4,876.86,39.2,1,0,52.71,1,tripinfo_262 routing_262,DEFAULT_VEHTYPE,0.97,
298,298,-gneE40_0,6.6,0,0,380.8,gneE5_0,85.6,13.42,82.8,473.42,28,2,0,46.98,1,tripinfo_298 routing_298,bus,1,
294,294,-gneE48_0,6.6,0,0,381.2,-gneE15_0,85.6,13.55,87.2,462.68,34.4,1,0,51.07,1,tripinfo_294 routing_294,bus,1,
239,241.6,-gneE48_0,5.1,0,2.6,383.2,gneE13_0,85.6,12.21,141.6,374.71,90,5,0,109.57,1,tripinfo_239 routing_239,DEFAULT_VEHTYPE,0.91,
266,266.4,gneE44_0,5.1,0,0.4,384.4,gneE5_0,85.6,13.29,118,474.92,46.4,3,0,81.05,1,tripinfo_266 routing_266,DEFAULT_VEHTYPE,0.97,
345,344.8,-gneE49_0,5.1,0,-0.2,384.4,-gneE36_0,85.6,13.2,39.6,274.92,3.2,1,0,17.67,1,tripinfo_345 routing_345,DEFAULT_VEHTYPE,0.98,
301,300.8,gneE37_0,6.6,0,-0.2,384.8,gneE9_0,89.6,13.65,84,678.55,9.6,1,0,32.25,1,tripinfo_301 routing_301,bus,1,
339,338.8,-gneE28_0,5.1,0,-0.2,385.2,gneE3_0,85.6,13.39,46.4,481.63,0,0,0,9.91,1,tripinfo_339 routing_339,DEFAULT_VEHTYPE,0.99,
306,308,gneE45_0,6.6,0,2,386.4,-gneE2_0,85.6,12.64,78.4,373.63,21.2,3,0,50.83,1,tripinfo_306 routing_306,bus,1,
